customer_id,customer_name,email,country,state,city,address,credit_score,income,debt_to_income_ratio,risk_tolerance,employment_status,credit_utilization_ratio,default_probability
7415,Dennis Garcia,amyfleming@example.net,United States,California,Michaelport,766 Martinez Ville,838,32164,0.22,Medium,Employed,0.07,0.01
7416,Mary Meyers,ramirezrobin@example.com,United States,Texas,South Alexistown,619 Holland Harbor Suite 301,611,25439,0.64,High,Unemployed,0.01,0.5241
7417,Paul Knight,patriciathomas@example.net,United States,Florida,Harringtonchester,930 Jacob Fields,773,132709,0.43,High,Retired,0.09,0.065
7418,Shirley Scott,hannahgilbert@example.com,United States,Illinois,Williamsberg,1136 Rodriguez Shore,689,37110,0.71,Low,Employed,0.38,0.1589
7419,Kyle Hopkins,ewhite@example.net,United States,Florida,North Sarahtown,891 Lori Wells,631,55187,0.55,High,Student,0.1,0.1648
7420,Jonathan Oneal,clinton13@example.net,United States,California,Thompsonberg,83030 Vasquez Drive,707,28657,0.21,Low,Retired,0.4,0.193
7421,Maria Perez,squinn@example.net,United States,Pennsylvania,South Patrickport,212 Orr Points Suite 414,821,32908,0.46,Low,Student,0.2,0.027
7422,Donna Vazquez,emilyjohnson@example.net,United States,Florida,Port Johnfort,2275 Perez Flat,476,54092,0.49,Medium,Self-employed,0.38,0.4193
7423,Laura Sherman,daniel82@example.org,United States,Georgia,Heidiberg,30603 Martin Court,816,81678,0.05,Low,Retired,0.26,0.1147
7424,Scott Rodriguez,cameron80@example.com,United States,Ohio,Port Gregorytown,2059 Dudley Crest,765,15000,0.05,Low,Retired,0.19,0.1264
7425,Nicole Ayers,jonesjack@example.net,United States,California,East Terri,678 Hall Forks,434,60690,0.3,High,Employed,0.66,0.5066
7426,Cory Harris,amandaroberts@example.org,United States,New York,Kellyton,67486 Payne Glen Suite 746,367,32961,0.19,High,Unemployed,0.69,0.5615
7427,Melissa Andrews,yjenkins@example.org,United States,Texas,Lake Nathaniel,048 Boyd Unions,722,183852,0.12,Medium,Employed,0.56,0.2332
7428,Jim Wright,jonesjacob@example.net,United States,Florida,Lake Aaron,3772 Kayla Fork,610,630458,0.48,Medium,Employed,0.82,0.3681
7429,Anthony Smith,huffmanann@example.net,United States,Michigan,Lake Raven,8125 William Light,765,44917,0.1,High,Retired,0.15,0.04
7430,Christopher Hernandez,ericawright@example.net,Canada,,New Joshuamouth,5363 Melinda Fork,757,15096,0.32,Low,Self-employed,0.2,0.2298
7431,Chris Jimenez,emonroe@example.com,United States,California,New Shane,026 Williams Corners,620,65742,0.63,High,Retired,0.53,0.3672
7432,Charles Fitzgerald,xrogers@example.net,United States,California,Andrewport,408 Andrew Trail Apt. 096,695,50800,0.16,Medium,Employed,0.23,0.2335
7433,Jordan Cantu,kaylagomez@example.org,United States,New York,West Robertchester,85236 Joel Station Apt. 820,708,289838,0.75,High,Employed,0.5,0.2056
7434,Felicia Rhodes,morrisonmelanie@example.com,United States,New York,South Paula,434 Megan Flat Suite 509,757,227128,0.05,Medium,Employed,0.34,0.01
7435,Michael Edwards,mallorynolan@example.org,Brazil,,Stevenhaven,031 Hill Hills,629,119646,0.46,High,Employed,0.22,0.1744
7436,Angel Hayes,zsantiago@example.net,United States,Florida,New David,3930 Angela Springs,701,37445,0.56,High,Self-employed,0.36,0.0649
7437,Thomas Fletcher,nguyenanthony@example.net,France,,Port Christopherchester,38302 Richard Villages,707,102972,0.35,High,Employed,0.14,0.1081
7438,Kimberly Jones,mroberts@example.com,United States,California,Christophermouth,3114 Kennedy Mission Apt. 803,780,74013,0.11,Medium,Employed,0.24,0.0471
7439,Steven King,morrisonchristopher@example.com,United States,New York,Lake Kathleen,132 Nicholas Extensions Suite 850,698,72624,0.3,High,Employed,0.34,0.0853
7440,Deborah Davis,katiepalmer@example.net,United States,Georgia,Michaelfort,0065 Joseph Summit,618,17212,0.14,Medium,Retired,0.48,0.4834
7441,Larry Brown,tyler17@example.org,United States,Texas,Paulafurt,60299 Matthew Summit Suite 048,616,140005,0.54,Low,Employed,0.56,0.2163
7442,Elizabeth Lang,dblanchard@example.com,United States,Texas,Lake Gregorymouth,397 Tina Circles Apt. 227,638,65267,0.46,Medium,Self-employed,0.37,0.3921
7443,Dustin Briggs,linanthony@example.org,Japan,,Lake Brookeborough,020 Short Springs,619,55233,0.54,Low,Employed,0.95,0.2443
7444,Morgan King,chad21@example.org,Canada,,Lake Justin,16375 Hernandez Ridges Apt. 170,681,37044,0.44,High,Employed,0.19,0.1899
7445,Kevin Carroll,mitchellkyle@example.com,United States,Ohio,Michaelberg,536 Sharon Lights,778,31732,0.38,Low,Retired,0.06,0.0817
7446,Carol Stewart,johnsonlouis@example.org,United States,Florida,South Robert,254 Adams Port,769,77173,0.27,High,Employed,0.18,0.1023
7447,Andre Nelson,craig30@example.org,United States,New York,Swansonville,76929 Brewer Heights,477,15000,0.47,Medium,Employed,0.35,0.5874
7448,Erika Hayden,eaguilar@example.org,United States,Texas,Maryfurt,2393 Santiago Center,461,112600,0.36,Low,Self-employed,0.27,0.3228
7449,Phyllis Singleton,cody07@example.net,United States,New York,East Bradley,814 Shelley Pike Suite 872,749,25763,0.24,High,Self-employed,0.09,0.01
7450,Nicholas Ellis,etaylor@example.net,United States,Pennsylvania,New Jacqueline,673 Martinez Parkways,462,15000,0.64,Low,Self-employed,0.46,0.4068
7451,Brett Campos,jennifer82@example.org,United States,Michigan,Amandamouth,4412 Phillips Pass,823,257176,0.34,Medium,Retired,0.13,0.0569
7452,Ruth Martinez,wilsonkayla@example.org,United States,Florida,Lopezhaven,1148 Wood Manors,688,30137,0.25,Medium,Employed,0.24,0.2654
7453,Benjamin Peterson,millerchristopher@example.org,United States,California,West Lindaport,12992 Denise Ville,628,33599,0.56,Medium,Employed,0.8,0.076
7454,Mark Solis,anne82@example.com,United States,North Carolina,New Zachary,376 Mercer Islands,751,148394,0.1,Medium,Employed,0.19,0.1596
7455,Francisco Griffith,ashley06@example.net,United States,California,Port Donald,5267 Washington Junctions,772,263957,0.29,Medium,Student,0.27,0.0172
7456,Lauren Jackson,hray@example.com,United States,New York,Port Dylan,927 Amber Island,796,17563,0.17,High,Unemployed,0.12,0.1804
7457,Kelly Baker,ashley08@example.com,United States,Florida,South Omar,42026 Parks Islands,721,27863,0.28,Low,Employed,0.38,0.2051
7458,Jeanne Cruz,mark01@example.net,United States,Pennsylvania,Susanton,921 Bethany Street,771,29550,0.07,Low,Employed,0.12,0.1568
7459,Veronica Campbell,lucasfoster@example.net,United States,California,Angelaport,26862 Moses Plains Suite 652,704,126480,0.06,Medium,Employed,0.12,0.01
7460,Zachary Davis,dgreen@example.net,United States,Florida,North Jacobmouth,3295 John Passage Suite 565,637,222193,0.14,Medium,Self-employed,0.57,0.4198
7461,Lori Perez,iclark@example.org,United States,Texas,Lake David,301 Christine Hill Apt. 453,809,25230,0.24,Medium,Employed,0.17,0.01
7462,Lisa Baxter,gaycaleb@example.net,United States,Ohio,Brooksburgh,386 Andrew Lock,818,185683,0.29,Low,Retired,0.09,0.01
7463,James Brown,ishepherd@example.net,United States,North Carolina,New Scott,904 Johnson Plains Suite 912,697,33954,0.13,Medium,Student,0.42,0.1216
7464,Sara Black,ybradley@example.org,Canada,,Lake Rebeccaborough,45731 Burke Track,726,78346,0.39,High,Unemployed,0.4,0.0649
7465,Mary Diaz,roger67@example.net,United States,Texas,West Phyllis,5588 Johnson Knolls,636,21651,0.45,Low,Employed,0.4,0.3651
7466,Hunter Petty,thomasschroeder@example.net,United States,Texas,North Danielborough,07151 Michael Cape,696,54309,0.44,Low,Unemployed,0.53,0.01
7467,Cody Taylor,kjones@example.org,United States,California,Bellville,83108 Hernandez Circles,445,54781,0.35,Medium,Self-employed,0.26,0.4513
7468,Jackie Garcia,perrymichael@example.org,United States,Pennsylvania,Port Stephanieborough,846 Johnny Alley,608,46530,0.11,Low,Employed,0.8,0.3067
7469,Natalie Hudson,donnamalone@example.com,United States,Pennsylvania,Davidmouth,91449 Lamb Circle Suite 424,768,81468,0.1,Medium,Employed,0.11,0.01
7470,Dr. Michael Rodriguez PhD,torresrandall@example.net,United States,Texas,Beasleystad,03872 Brennan Plains,716,26752,0.44,Medium,Self-employed,0.21,0.2235
7471,Melissa Oconnell,prodriguez@example.net,United States,New York,Petersonmouth,66282 Taylor Vista Suite 713,619,29525,0.41,Medium,Unemployed,0.33,0.2843
7472,Joshua Collins,atkinsmike@example.org,United States,Texas,Brooksstad,819 Holder Groves,456,84990,0.57,Medium,Employed,0.27,0.406
7473,Mrs. Kimberly Lee,norrisaudrey@example.org,United States,California,Port Samanthaburgh,5179 Payne Neck,620,175190,0.42,Medium,Employed,0.25,0.1449
7474,Mark Perry,amy20@example.org,United States,Florida,Caitlinmouth,951 Shane Street,832,58791,0.24,High,Employed,0.26,0.01
7475,Jacob Watson,millerjohn@example.org,Canada,,East Sean,2764 Johnson Throughway Apt. 414,763,89584,0.17,High,Unemployed,0.05,0.0158
7476,Michelle Palmer,raymondrangel@example.com,United States,Texas,Port Eric,9480 Moore Ridge Apt. 995,773,109805,0.42,Medium,Unemployed,0.27,0.0179
7477,Arthur Wu,stanleybrooke@example.net,United States,California,North Billy,58278 Campbell Ridges,823,116355,0.05,Medium,Employed,0.01,0.01
7478,Brianna Sharp,matthewcruz@example.org,United States,New York,Lake Ricky,51061 Diana Walks Apt. 250,438,27922,0.37,Low,Employed,0.94,0.3324
7479,Zachary Fuller,katelynsantana@example.com,United States,New York,Kathrynfurt,431 Kathy Fields Apt. 255,635,32157,0.53,Medium,Student,0.58,0.3851
7480,Natalie Graham,heather70@example.com,United States,Pennsylvania,East Tonyaburgh,58707 Chelsea Circle,767,34473,0.22,Medium,Self-employed,0.31,0.0663
7481,Lori Ward,cole15@example.org,United States,New York,Silvastad,591 Brian Shoal Suite 292,844,280101,0.47,Low,Unemployed,0.01,0.01
7482,Karla Vazquez,barbara35@example.com,United States,Georgia,West Susan,496 Donna Burg,633,89909,0.41,Low,Retired,0.69,0.3072
7483,Joyce Strickland,smoran@example.org,United States,Florida,North Lisamouth,662 Joseph Dam Apt. 626,478,86738,0.57,Low,Employed,0.62,0.41
7484,William Peters,ycarpenter@example.org,United States,Georgia,New Jessica,486 Sandra Island,823,80256,0.25,Low,Retired,0.3,0.1654
7485,William Contreras,robin00@example.net,United States,Texas,East Justinmouth,120 Ashlee Courts Suite 927,712,20813,0.1,Medium,Employed,0.17,0.2231
7486,William Hall,gonzalezchelsea@example.org,United States,California,Nathanview,59070 Alexandra Lodge,826,282251,0.07,High,Retired,0.45,0.1295
7487,Dana Fernandez,whitemisty@example.net,United States,Michigan,New Sierraville,262 Lisa Dam,622,87846,0.45,Medium,Self-employed,0.72,0.3099
7488,Kenneth Watkins,ronald02@example.net,Germany,,Singhhaven,234 Miller Hill Apt. 199,472,106780,0.55,Medium,Unemployed,0.72,0.5659
7489,Renee Todd,marymitchell@example.com,United States,Illinois,Sanchezberg,8309 Sims Turnpike Suite 775,830,15000,0.31,Medium,Unemployed,0.09,0.01
7490,Heather Terrell,debbiehamilton@example.com,United States,Texas,West Aaronview,409 Watkins Falls,708,111715,0.53,Medium,Employed,0.27,0.3073
7491,Michael Brewer,justinnguyen@example.com,United States,New York,Port Christine,8295 George Forest Suite 710,775,45027,0.19,Medium,Employed,0.13,0.0201
7492,Frank Cline,jamesmary@example.org,United States,North Carolina,Lopezside,7883 Avila Mill,599,20780,0.35,Medium,Employed,0.64,0.2409
7493,Howard Brown,knightjustin@example.net,United States,Illinois,Christinehaven,190 Colon Turnpike Apt. 687,713,27916,0.26,Low,Retired,0.22,0.1991
7494,Troy Thompson,collinsrick@example.net,United States,North Carolina,West Melissabury,5510 Richardson Rest,827,21765,0.24,Medium,Retired,0.22,0.091
7495,Taylor Rodriguez MD,hhickman@example.org,United States,Pennsylvania,Thomastown,6768 Richard Port,636,21473,0.34,Medium,Unemployed,0.57,0.2031
7496,Kelly Black,longkimberly@example.org,United States,Pennsylvania,West Mariah,37439 Rivera Union,633,62845,0.05,Low,Self-employed,0.13,0.1345
7497,Dr. Kevin Russell,thomasapril@example.com,United States,New York,Lake Toddmouth,46019 Fox Crescent,608,43940,0.31,Low,Employed,0.47,0.2883
7498,Erika Chambers,tbennett@example.com,United States,Illinois,West Ashley,271 Pierce Port,755,78218,0.12,Low,Employed,0.01,0.2319
7499,Adam Barnes,davidmartinez@example.net,United Kingdom,,East Ashley,241 Autumn Court Suite 514,482,228840,0.54,Medium,Employed,0.75,0.4919
7500,John Kelley,wrightaaron@example.com,United States,Texas,Hortonchester,826 Bradshaw Greens,631,53981,0.17,Medium,Self-employed,0.79,0.3094
7501,Melissa Bennett,lblankenship@example.net,United Kingdom,,South Kimberlyfort,2259 Adam Locks,715,15000,0.19,Low,Student,0.15,0.1654
7502,Connie Parker,mcdanielstephanie@example.com,United States,California,Carrollhaven,204 Katie Ferry Apt. 616,782,49337,0.47,Low,Employed,0.35,0.1361
7503,Nicholas Vaughn,nwagner@example.org,United States,Florida,Diaztown,476 Brittany Island,831,155548,0.05,Low,Retired,0.29,0.01
7504,Jeremy Castillo,alexandersusan@example.org,United States,Texas,Lewisburgh,916 Montoya Ville,764,55896,0.27,High,Employed,0.19,0.2307
7505,Darrell Henry,alexis43@example.com,United States,Ohio,Stephanieshire,952 Jennifer Track Suite 798,404,203508,0.83,Medium,Employed,0.17,0.5949
7506,Roger Aguilar,fredericklaura@example.org,United States,California,Dawsonfort,1147 Morris Prairie,792,86021,0.24,Low,Employed,0.18,0.01
7507,Michael Edwards,william14@example.org,United States,Texas,Michaelmouth,0133 Horne River Apt. 484,628,15000,0.23,Medium,Employed,0.64,0.2221
7508,John Parsons,allendiana@example.org,United States,California,Samuelville,543 William Spurs,777,65360,0.54,Low,Student,0.22,0.1864
7509,Marissa Lutz,christina83@example.com,United Kingdom,,South Pamela,263 Dickerson Overpass Apt. 373,714,75932,0.35,Medium,Employed,0.24,0.081
7510,Megan Garcia,ehickman@example.com,Canada,,Port Ronnie,28319 Ronald Fort,765,142099,0.31,Low,Employed,0.22,0.1178
7511,Angela Wilkerson,daveedwards@example.org,United States,Illinois,Franklinchester,84211 Gallegos Green,772,256711,0.05,High,Retired,0.2,0.2305
7512,Emily Logan,sara29@example.org,United Kingdom,,South Eric,82538 Brian Forge,718,123770,0.48,High,Unemployed,0.49,0.2253
7513,Shelby Smith,jamescompton@example.org,United States,Texas,Tinaland,430 Christine Port Suite 835,778,85168,0.65,Medium,Self-employed,0.2,0.0611
7514,Carolyn Bell,eric31@example.org,Canada,,Harperburgh,7072 Becky Branch Suite 954,775,102842,0.18,Medium,Employed,0.16,0.01
7515,Xavier Scott,jwade@example.org,United States,New York,West Dannyshire,9594 Kaitlyn Coves,687,52344,0.68,Medium,Employed,0.22,0.1834
7516,Samuel Hill,vaguirre@example.net,United States,New York,East Denise,500 Jessica Cape Suite 637,631,18577,0.37,High,Employed,0.32,0.2053
7517,Karen Parker,carrie28@example.com,United States,California,South Daniel,9056 Carol Via Apt. 679,713,61895,0.23,Medium,Employed,0.29,0.2389
7518,Shawn Ramirez,lisajones@example.com,United States,California,Turnerchester,46473 Wells Brooks Apt. 722,670,80196,0.21,Low,Student,0.37,0.01
7519,Amanda Murray,amy02@example.org,United States,Michigan,Greenberg,13328 Sandoval Valleys,640,22858,0.4,Low,Employed,0.58,0.2347
7520,Alicia Woodward,sarahclark@example.net,United States,California,West Paulborough,6722 Kelly Lane Apt. 983,489,173043,0.28,Low,Employed,0.58,0.4962
7521,Rebecca Whitney,nicoletrevino@example.org,United States,Michigan,Karenville,54970 Smith Creek Apt. 226,682,133830,0.06,Medium,Self-employed,0.45,0.0731
7522,Ashley Berry,hayden56@example.net,United States,Florida,Reyesville,890 Gabriel Haven,464,19982,0.45,Low,Retired,0.52,0.4321
7523,Grant Lucas,zsims@example.org,United States,California,Lake Michaelfort,50325 Melissa Lake,688,178557,0.55,Medium,Employed,0.23,0.1516
7524,Michael Williams,cory67@example.net,Mexico,,Jacksonton,21328 Carpenter Fields,484,46786,0.31,Medium,Employed,0.56,0.4045
7525,Eric Pope,sylvia18@example.org,United States,California,Barkerside,3847 Smith Stream,455,32119,0.1,High,Employed,0.56,0.3371
7526,Jennifer Salinas,randychavez@example.net,United States,Illinois,Williamsshire,19828 Garcia Ramp Suite 091,767,141977,0.2,Medium,Employed,0.11,0.1102
7527,David Clark,matthewfernandez@example.org,United States,Michigan,South Danielchester,25065 Pamela Circle,814,57477,0.15,Medium,Employed,0.21,0.0416
7528,Megan Nunez,joneschristopher@example.com,United States,Pennsylvania,Port Jillhaven,6830 Madison Park Suite 272,772,273579,0.05,Medium,Employed,0.24,0.0261
7529,Tracy Guerra,jerome80@example.net,United States,California,Lopezberg,43382 Porter View,713,30263,0.52,High,Employed,0.01,0.1945
7530,Kevin Frey,caitlingibson@example.org,United States,Texas,Bergville,03119 Smith Circles Suite 038,705,15000,0.39,Low,Employed,0.2,0.0392
7531,Mrs. Elizabeth Parker,qmartinez@example.net,Canada,,East Rachelmouth,9818 Cox Land,701,47841,0.52,Low,Employed,0.26,0.2126
7532,Robin Williams,gwright@example.org,United States,Texas,East Nicholas,104 Hughes Gardens,629,112575,0.4,Medium,Unemployed,0.1,0.304
7533,Matthew Miller,ebeltran@example.net,United States,Florida,Allisonhaven,46746 Cohen Roads Apt. 849,627,28517,0.78,Medium,Employed,0.53,0.2294
7534,Debra Ruiz,zachary00@example.net,United States,Pennsylvania,Edwardshaven,5968 Willis Corner,705,20659,0.22,Medium,Retired,0.51,0.2145
7535,Cameron Young,tara16@example.org,United States,North Carolina,North Sarahstad,61937 Danielle Meadow Suite 195,765,71907,0.24,Medium,Employed,0.1,0.0843
7536,Robert Wagner,virginiamckinney@example.net,United States,Pennsylvania,North Alexandraville,6590 Bennett Course Suite 850,762,18565,0.05,Low,Retired,0.11,0.01
7537,Kelly Morales,adamsjustin@example.com,United States,Michigan,Christopherview,952 Johnson Junction,774,76523,0.16,Low,Employed,0.27,0.01
7538,Amber Meyer,englishfrank@example.net,United States,California,Josephmouth,526 Martin Branch Suite 543,618,45592,0.67,High,Employed,0.38,0.2151
7539,Kenneth Wang,samanthawells@example.net,United States,Texas,Bryanland,43739 Santiago Light,597,88927,0.58,Low,Retired,0.39,0.1119
7540,Jeffrey Fuentes,nancyjones@example.org,United States,Texas,West Laura,4408 Jane Ridge,775,19790,0.25,Medium,Retired,0.18,0.1415
7541,Stacey Watson,kellyphillips@example.com,China,,Rogersmouth,23827 Jennifer Fork Suite 895,612,169148,0.76,Medium,Unemployed,0.78,0.1215
7542,Jaime Gregory,ccooper@example.org,United States,Ohio,Port Jessica,33948 Dustin Heights,816,51718,0.05,Low,Retired,0.18,0.1707
7543,Ashley Moore,cjohnson@example.net,India,,Jasonton,72016 Glover Ports,616,110284,0.58,Low,Employed,0.62,0.3861
7544,Jennifer Fernandez,charleswilliams@example.org,United States,Florida,Hernandezburgh,8986 Michelle Fields,784,129042,0.05,Medium,Employed,0.18,0.01
